id,date,brand,region,content
3910,2025-02-08 18:03:28,Mobilis,Orann,"  Bonjour, réseau très lent aujourd'hui http://example.com/issue/3149"
21313,2025-05-29 01:53:29,Wana,Khenchella,random spam message http://spam.example.com
21536,2025-06-17 22:57:29,Mobilis,Saida,App says update required but Play Store shows none https://support.example.org/ticket/41264
3068,2025-05-13 16:34:28,Wana,,تعريض  الشبكة  سيء  في  El-Oued  ☹️
11848,2025-04-17 23:02:28,TelecomDZ,M'Sila,Can't make calls since yesterday http://bit.ly/qow6zp #help  
16195,2025-06-15 08:46:29,Ooredoo,Ghardaya,"they restored service after outage, thanks Ooredoo"
4958,2025-07-05 18:03:28,Djezzy,Algierrs,internet so slooooow 😭 #Djezzy  
19676,2025-06-17 19:46:29,TelecomDZ,Jijel,why am i charged for sms I never sent?? https://support.example.org/ticket/20358
144,2024-11-14 06:48:28,Ooredoo,Tiziouzou,My  hotspot  disconnects  after  2  mins
9965,2025-03-25 13:34:28,Wana,Tlemcen,Streaming 144p only in Tlemcen 😭 https://t.co/xyz
19714,2025-07-07 05:42:29,Wana,Tizi Ouzou,La couverture est top ici dans Tizi Ouzou 👍
5726,2025-04-24 01:49:28,Wana,Illizi,"APP FREEZE, RE-OPENED 10 TIMES HTTP://EXAMPLE.COM/ISSUE/6540 😑 contact@wana.com"
16640,2025-01-25 16:39:29,TelecomDZ,Skikda,Streaming  144p  only  in  Skikda  😭  https://support.example.org/ticket/7573
14874,2024-10-30 10:46:28,Wana,Saida,Customer support didn't answer my call. #support
396,2024-12-19 18:08:28,TelecomDZ,Algiers,My SIM not activated after 24h https://t.co/xyz
12001,2025-04-10 15:26:28,Ooredoo,Skikda, recharge failed!!  -- #billing
9171,2024-11-07 13:15:28,Ooredoo,Khenchela,"<div>App freeze, re-opened 10 times https://support.example.org/ticket/92419 😑</div>"
10437,2025-03-01 16:15:28,Wana,Khenchela,"The team fixed it fast, impressed!"
19708,2024-11-19 13:23:29,Djezzy,Blidah,"they restored service after outage, thanks Djezzy"
161,2025-03-24 23:38:28,Wana,Tipaza..,تعريض الشبكة سيء في Tipaza.. ☹️
20415,2025-07-05 14:06:29,Ooredoo,Sidi Bel Abbes ,  DATA SPEED FINE BUT LATENCY HIGH IN SIDI BEL ABBES 
15367,2024-11-21 13:19:28,Djezzy,Sidi Bel Abbes,SMS subscription charged me without consent http://bit.ly/4hq2nk
10595,2025-07-27 08:50:28,Djezzy,Sidi Bel Abbes,    I  switched  from  Djezzy  to  TelecomDZ  and  it's  better.
5143,2024-12-29 10:25:28,Mobilis,Mostaganem,why does tethering fail? http://example.com/issue/7808
13464,2024-12-02 19:02:28,TelecomDZ,Batnaa,VoLTE not working in Batnaa since 2 days
15240,2025-06-22 10:09:28,Mobilis,Bordj Bou Arreridj,Trop de pubs dans l'app 😤
22872,2025-03-14 06:35:29,Wana,Soukahras,I switched from Wana to TelecomDZ and it's better.
18419,2025-05-11 19:24:29,Mobilis,Relizane,Loving the new offers 💯💯 visit http://example.com/issue/6555
177,2025-07-05 11:47:28,TelecomDZ,Tizi Ouzou,My SIM not activated after 24h https://support.example.org/ticket/11575
10589,2025-03-11 01:12:28,Wana,Tipaza,  Network is so slow today in Tipaza 😡 https://support.example.org/ticket/17211
3144,2025-05-17 23:07:28,Djezzy,Boumerdes,random spam message http://spam.example.com
2554,2025-10-05 09:08:28,Mobilis,Boumerdes!, recharge failed!!  -- #billing
13756,2024-12-26 09:28:28,Wana,Oum El Bouaghi,VoLTE not working in Oum El Bouaghi since 2 days
1256,2024-12-29 12:18:28,Ooredoo,Constntine,OOREDOO PLEASE FIX THE NETWORK! #OUTAGE
17099,2025-09-13 22:44:29,TelecomDZ,Souk Ahras,"  they restored service after outage, thanks TelecomDZ"
12033,2024-12-11 17:43:28,Mobilis,Ouargla,The app keeps crashing 😩 please fix @support
5589,2025-09-22 11:43:28,Wana,Skikdaa,"Bonjour, réseau très lent aujourd'hui https://t.co/xyz"
16392,2025-04-12 19:06:29,Wana,,"Bonjour, réseau très lent aujourd'hui http://bit.ly/20uzpf"
18718,2025-08-24 01:07:29,Ooredoo,Annaba,¿Por qué el internet está lento? https://t.co/xyz
252,2025-01-10 21:01:28,Wana,Khenchela,"Service restored after 3 hours, thx Wana"
427,2024-12-31 01:19:28,Mobilis,El Oued,  Data speed fine but latency high in El Oued
1637,2025-01-25 14:37:28,Wana,El Bayadh,Signal ok but data speed low in El Bayadh  
12940,2025-06-09 17:21:28,TelecomDZ,Constantine,  Ils ont coupé mon forfait sans prévenir 😡
1136,2025-02-03 15:37:28,Djezzy,Skikdaa,SMS failed to deliver multiple times https://support.example.org/ticket/93920
12544,2025-04-13 09:32:28,Mobilis,Tiziouzou,"  SUPPORT WAS HELPFUL TODAY, THANKS MOBILIS"
9201,2025-08-28 01:45:28,Djezzy,Seteef,I see 'network busy' message often in Seteef
11495,2025-04-28 01:16:28,Djezzy,Constantine,"they restored service after outage, thanks Djezzy"
21809,2025-06-26 11:11:29,TelecomDZ,Tindouf,Signal lost when entering building near Tindouf
14470,2025-01-14 23:26:28,Ooredoo,Annabba,"recharge failed, money gone!! contact@Ooredoo.com"
16108,2025-08-14 07:14:29,Mobilis,Tlemcen,Signal lost when entering building near Tlemcen 👍
2043,2025-04-21 14:00:28,Ooredoo,Seteef,Promo applied but billing still wrong http://example.com/issue/4345
1495,2025-07-16 05:51:28,Ooredoo,,<html>Error 500</html> app crash
19369,2025-05-30 19:51:29,TelecomDZ,Skikda,My hotspot disconnects after 2 mins
8899,2025-09-04 03:51:28,Wana,El Oued,Why is 4G not working?? https://support.example.org/ticket/95737  
11739,2025-01-31 12:04:28,Djezzy,Tipaza..,Test speed: 0.2 Mbps in Tipaza.. https://t.co/xyz
8889,2025-05-26 22:51:28,Ooredoo,El Oued,No signal in El Oued. anyone else??
19265,2024-12-19 21:04:29,Ooredoo,El Bayadh,الانترنت ما راهوش يخدم مليح 😤
19455,2025-03-04 23:54:29,Mobilis,Bejaiaa, recharge failed!!  -- #billing
6659,2025-05-21 00:06:28,Wana,Ghardaya,Signal lost when entering building near Ghardaya
799,2025-02-18 12:11:28,Wana,Tipaza..,WHY AM I CHARGED FOR SMS I NEVER SENT?? HTTP://EXAMPLE.COM/ISSUE/1247
6325,2024-12-01 22:53:28,Mobilis,Seteef,I see 'network busy' message often in Seteef
22840,2025-01-02 17:32:29,Wana,M'Sila,¿Por qué el internet está lento? https://t.co/xyz   😡
18275,2025-06-03 10:16:29,Djezzy,Tizi Ouzou,Test speed: 0.2 Mbps in Tizi Ouzou http://example.com/issue/1394
5685,2025-06-28 08:38:28,Wana,Ain Temouchent,مشكلة في الشبكة في Ain Temouchent 😠
20249,2025-09-18 21:15:29,Djezzy,Blidah,يوجد تقطع في المكالمات في Blidah
4592,2025-01-22 20:17:28,TelecomDZ,Oran,Lost connection mid-call with mom 😠 #sad
10728,2025-03-22 23:19:28,Djezzy,Jijel,
4368,2024-11-07 07:20:28,Mobilis,Constantine,why tf my data is gone? http://example.com/issue/5578 💯
607,2025-04-05 02:58:28,Ooredoo,El-Oued,"Bonjour, réseau très lent aujourd'hui https://support.example.org/ticket/5221"
5865,2025-08-02 01:17:28,Wana,Saida,¿Por qué el internet está lento? https://support.example.org/ticket/68185
22829,2024-11-13 11:39:29,Djezzy,Sidi Bel Abbes ,مشكلة في الشبكة في Sidi Bel Abbes  😠
12039,2025-07-30 10:18:28,Ooredoo,Biskraa,App says update required but Play Store shows none http://example.com/issue/2507
11537,2025-08-21 23:08:28,Mobilis,Khenchela,Best customer care response ever 🙌
6085,2025-07-27 02:39:28,Wana,El Oued,no service since morning Wana?? https://support.example.org/ticket/80879
2234,2024-10-30 09:30:28,Djezzy,Skikdaa,5G when?? https://t.co/xyz
15967,2025-06-17 20:41:29,Ooredoo,Tlemceen,My SIM not activated after 24h http://example.com/issue/1008
19415,2025-07-27 17:51:29,Mobilis,Mostaganemm,Network is so slow today in Mostaganemm 😡 https://t.co/xyz
11031,2025-09-27 11:03:28,TelecomDZ,Khenchela,Can't make calls since yesterday https://t.co/xyz #help
20040,2025-05-28 11:44:29,Wana,Boumerdes,  Data speed fine but latency high in Boumerdes
12854,2025-09-02 16:16:28,Djezzy,El Oued,Promos are good but network bad 😅
21789,2024-12-03 05:45:29,TelecomDZ,Laghowat,Test speed: 0.2 Mbps in Laghowat http://example.com/issue/8525
22353,2025-01-16 11:09:29,Ooredoo,Skikda,APP ASKS FOR PERMISSION EVERY OPEN 😒
2756,2024-12-05 22:53:28,TelecomDZ,,TelecomDZ please fix the network! #outage
847,2024-10-21 18:21:28,TelecomDZ,El-Oued,مشكلة في الشبكة في El-Oued 😠
187,2025-01-14 23:31:28,Djezzy,Sidi Bel Abbes ,Happy with Djezzy overall 👍
22425,2025-06-06 05:05:29,Ooredoo,Boumerdes!,App says update required but Play Store shows none https://t.co/xyz
4093,2024-12-01 18:29:28,TelecomDZ,Batna,SMS failed to deliver multiple times http://example.com/issue/9156
7951,2025-03-28 03:06:28,Djezzy,Tipaza.., recharge failed!!  -- #billing
13825,2025-04-14 17:05:28,TelecomDZ,Tiziouzou,I switched from TelecomDZ to Ooredoo and it's better.
17227,2025-04-08 20:22:29,Ooredoo,Bejaia,My SIM not activated after 24h https://support.example.org/ticket/14892
20617,2025-10-03 05:29:29,Djezzy,Skikdaa,SMS  subscription  charged  me  without  consent  http://bit.ly/q7z69i 🙌
2010,2025-08-12 09:08:28,Wana,Ain Temouchent,why does tethering fail? https://support.example.org/ticket/75519
22,2024-12-26 17:24:28,Djezzy,Biskraa,Bills are wrong again!! charged twice https://t.co/xyz
18368,2024-10-21 16:40:29,Ooredoo,Tiziouzou,🔥🔥🔥 best promo ever!!!
10720,2025-02-14 21:50:28,TelecomDZ,Blida,La couverture est top ici dans Blida 👍
15150,2025-02-14 15:48:28,Ooredoo,Blidah,Why is 4G not working?? https://support.example.org/ticket/97222
21324,2025-09-11 14:18:29,TelecomDZ,Tindouf,Customer support didn't answer my call. #support
11601,2024-12-17 07:40:28,TelecomDZ,El Bayadh,<div>الانترنت ما راهوش يخدم مليح 😤</div>
19086,2025-01-02 18:31:29,Ooredoo,Souk Ahras,"<div>they restored service after outage, thanks Ooredoo</div>"
22938,2024-12-15 15:55:29,Djezzy,Skikda,LA COUVERTURE EST TOP ICI DANS SKIKDA 👍
2926,2025-06-01 15:27:28,Djezzy,Khenchella,SMS subscription charged me without consent https://t.co/xyz 🔥
2024,2025-02-21 20:37:28,Ooredoo,Souk Ahras,Streaming 144p only in Souk Ahras 😭 https://t.co/xyz
10545,2025-07-03 05:43:28,Mobilis,El Bayadh,Coverage in El Bayadh is terrible... http://example.com/issue/1086
17024,2025-05-30 09:01:29,Mobilis,Souk Ahras,Why is 4G not working?? http://bit.ly/2a8dz6
9962,2025-05-20 04:29:28,Djezzy,Sidi Bel Abbes,🔥🔥🔥 best promo ever!!!
11714,2025-05-07 10:23:28,TelecomDZ,Algiers,<html>Error 500</html> app crash
9953,2025-04-30 06:45:28,TelecomDZ,Tindouf,The  new  plan  is  expensive  for  students 😡
5324,2025-07-29 08:40:28,TelecomDZ,Oran,يوجد تقطع في المكالمات في Oran
1080,2025-10-10 02:00:28,TelecomDZ,Khenchella,"The team fixed it fast, impressed!"
21398,2024-11-25 16:08:29,Mobilis,Bejaiaa,Why is 4G not working?? https://support.example.org/ticket/2975
5000,2025-03-31 01:53:28,Wana,Blida,  LOVING THE NEW OFFERS 💯💯 VISIT HTTPS://T.CO/XYZ
8100,2025-09-25 00:01:28,TelecomDZ,Illizi,Lost connection mid-call with mom 😠 #sad
17047,2025-03-19 12:35:29,Ooredoo,Tebessa,La couverture est top ici dans Tebessa 👍
5372,2025-07-12 22:00:28,Mobilis,Blida,Can't make calls since yesterday http://bit.ly/ieby5u #help
15863,2025-07-05 00:12:28,Ooredoo,Biskraa,  يوجد تقطع في المكالمات في Biskraa 😡
17555,2024-10-20 22:10:29,Ooredoo,M'Sila,  SMS failed to deliver multiple times http://bit.ly/vqkaec
20289,2025-05-09 02:54:29,Mobilis,Souk Ahras,  APP ASKS FOR PERMISSION EVERY OPEN 😒  
16777,2025-06-21 06:47:29,Djezzy,Biskraa,"Working fine today, thumbs up Djezzy 👍"
2903,2025-02-04 12:35:28,Ooredoo,Boumerdes!,SMS subscription charged me without consent https://support.example.org/ticket/45196
15214,2025-06-13 22:35:28,Ooredoo,,الانترنت ما راهوش يخدم مليح 😤 😂
926,2024-12-17 02:36:28,Wana,Tipaza,La connexion est lente à Tipaza https://support.example.org/ticket/29847
21469,2025-03-14 14:08:29,Wana,Mostaganemm,My hotspot disconnects after 2 mins
16277,2025-02-16 00:40:29,Wana,Tizi Ouzou,Why so many ads? app is unusable https://t.co/xyz
18200,2025-06-02 14:23:29,Wana,Batna,Loving the new offers 💯💯 visit http://bit.ly/4zjkbf
1477,2025-05-23 02:05:28,TelecomDZ,Tebessa,My hotspot disconnects after 2 mins
22560,2025-08-26 01:14:29,Wana,Mostaganem,"App freeze, re-opened 10 times http://example.com/issue/5007 😑"
20591,2025-06-10 00:27:29,Mobilis,Batna,no service since morning Mobilis?? http://example.com/issue/5298
19417,2025-07-10 05:55:29,TelecomDZ,Guelma,🔥🔥🔥 best promo ever!!!
2755,2025-01-27 08:05:28,Wana,,¿Por qué el internet está lento? http://bit.ly/8uetxn
18300,2025-06-21 23:07:29,Djezzy,Sidi Bel Abbes ,مافهمتش علاش الباكيج خلصت؟ http://example.com/issue/6570
5294,2025-03-08 17:07:28,TelecomDZ,Skikda, recharge failed!!  -- #billing
15292,2025-08-24 10:43:28,Wana,Boumerdes,"The team fixed it fast, impressed!"
10765,2025-01-08 08:10:28,Djezzy,Souk Ahras,تعريض الشبكة سيء في Souk Ahras ☹️
13632,2025-10-07 02:23:28,TelecomDZ,Ouargla,"Bonjour, réseau très lent aujourd'hui http://bit.ly/elpmcm"
18136,2025-10-12 04:05:29,Djezzy,Oran,internet drop every 5 minutes in Oran!!!
7454,2025-05-19 20:01:28,Mobilis,Boumerdes,Mobilis please fix the network! #outage
3759,2025-09-23 21:46:28,Djezzy,Mila,why does tethering fail? https://t.co/xyz
5966,2024-12-31 18:00:28,Mobilis,,Coverage in Oum El Bouaghi is terrible... http://example.com/issue/3088
15316,2025-08-30 20:55:28,TelecomDZ,Annaba,<div><HTML>ERROR 500</HTML> APP CRASH</div>
9585,2025-01-19 04:31:28,Ooredoo,Jijel,why does tethering fail? http://bit.ly/07hfdo
11983,2024-10-21 23:38:28,Wana,Mostaganem,Why is 4G not working?? http://example.com/issue/1712
20217,2025-06-05 08:57:29,Wana,Skikdaa,The app keeps crashing 😩 please fix @support
3534,2025-01-15 18:19:28,Djezzy,Laghowat,no  service  since  morning  Djezzy??  http://bit.ly/235uql
14747,2025-05-05 20:38:28,Wana,,  Test speed: 0.2 Mbps in El Bayadh https://t.co/xyz
15791,2025-05-11 18:29:28,TelecomDZ,Algierrs,<div>App says update required but Play Store shows none http://bit.ly/bb3rjf 💯</div>
15848,2025-08-09 19:55:28,Djezzy,Ghardaya,"  recharge failed, money gone!! contact@Djezzy.com"
14181,2025-04-24 00:09:28,Djezzy,Bordj Bou Arreridj,Network is so slow today in Bordj Bou Arreridj 😡 http://example.com/issue/7770
15491,2025-10-17 02:04:28,Djezzy,Constantine,Best customer care response ever 🙌
3186,2024-11-04 16:20:28,Wana,Jijl,مافهمتش  علاش  الباكيج  خلصت؟  http://bit.ly/ydgsuk
21290,2025-06-09 14:19:29,Ooredoo,Souk Ahras,App says update required but Play Store shows none http://bit.ly/u61s37
17298,2025-02-01 01:54:29,Mobilis,Oum El Bouaghi,"recharge failed, money gone!! contact@Mobilis.com"
3908,2025-05-29 19:40:28,Ooredoo,Guelma,¿Por  qué  el  internet  está  lento?  http://bit.ly/whlcp0
2754,2025-08-03 16:18:28,TelecomDZ,Constantine,App  asks  for  permission  every  open  😒
10277,2025-05-01 00:56:28,Mobilis,Batnaa,  ILS ONT COUPÉ MON FORFAIT SANS PRÉVENIR 😡
4454,2025-08-04 20:50:28,TelecomDZ,Annabba,Can't make calls since yesterday https://support.example.org/ticket/6132 #help
22819,2025-09-02 09:10:29,TelecomDZ,Algierrs,App  asks  for  permission  every  open  😒
4870,2025-08-31 07:32:28,Djezzy,Annaba,تعريض الشبكة سيء في Annaba ☹️
3936,2025-04-20 20:13:28,Ooredoo,Oum El Bouaghi,يوجد تقطع في المكالمات في Oum El Bouaghi
10075,2025-02-12 13:08:28,Ooredoo,Mila, recharge failed!!  -- #billing 😢
4199,2025-07-19 23:40:28,Djezzy,Tipaza..,App login fails with error code 403 https://t.co/xyz
5940,2025-06-06 15:58:28,Ooredoo,M'Sila,
5733,2025-07-16 12:24:28,TelecomDZ,Guelma,يوجد تقطع في المكالمات في Guelma
8691,2024-12-13 16:16:28,TelecomDZ,Skikdaa,مشكلة في الشبكة في Skikdaa 😠
17821,2025-04-12 20:08:29,TelecomDZ,Ain Temouchent,internet drop every 5 minutes in Ain Temouchent!!!
11121,2024-12-17 09:01:28,Mobilis,Orann,تعريض  الشبكة  سيء  في  Orann  ☹️
3179,2024-10-21 13:05:28,Ooredoo,Orann,
11628,2025-10-02 17:30:28,Wana,El Oued,"  The team fixed it fast, impressed!"
21544,2025-09-02 05:36:29,Wana,Laghowat,Promos are good but network bad 😅
18967,2025-08-30 12:05:29,Ooredoo,Annaba,OOREDOO PLEASE FIX THE NETWORK! #OUTAGE
16372,2025-04-16 12:14:29,Wana,M'Sila,SMS  subscription  charged  me  without  consent  http://example.com/issue/4343
5096,2024-11-01 02:24:28,TelecomDZ,Ghardaya,Excellent service by TelecomDZ! ❤️
2169,2025-04-21 00:16:28,Djezzy,Seteef,  why does tethering fail? http://bit.ly/wy6lyz
3572,2025-01-26 22:54:28,Wana,Sidi Bel Abbes,🔥🔥🔥 best promo ever!!!
705,2025-01-08 02:57:28,Mobilis,Skikdaa,WHY TF MY DATA IS GONE? HTTPS://SUPPORT.EXAMPLE.ORG/TICKET/39810  
1419,2025-01-19 12:09:28,Ooredoo,Biskraa,why tf my data is gone? https://t.co/xyz
13590,2024-11-14 16:27:28,Ooredoo,Constantine,مشكلة في الشبكة في Constantine 😠
17677,2025-08-20 16:56:29,TelecomDZ,Algiers,Coverage in Algiers is terrible... http://bit.ly/bhstdn
1203,2024-11-02 23:04:28,Djezzy,Tindouf,random spam message http://spam.example.com
7755,2025-01-30 05:01:28,Djezzy,,"App freeze, re-opened 10 times https://t.co/xyz 😑"
18269,2025-01-22 13:00:29,Ooredoo,Sidi Bel Abbes,  Network is so slow today in Sidi Bel Abbes 😡 https://support.example.org/ticket/99638
14469,2025-09-15 14:58:28,Djezzy,Boumerdes,  Bills are wrong again!! charged twice http://bit.ly/7xdumm
21052,2025-04-06 18:48:29,Wana,Tlemceen,I switched from Wana to Ooredoo and it's better. contact@wana.com
565,2025-06-20 18:27:28,Wana,Algiers,Wana please fix the network! #outage  
956,2025-02-13 14:08:28,TelecomDZ,Soukahras,"Service restored after 3 hours, thx TelecomDZ"
21959,2025-01-14 01:23:29,Wana,Skikdaa,مشكلة في الشبكة في Skikdaa 😠
18128,2025-05-13 12:09:29,Wana,Mostaganem,SMS failed to deliver multiple times http://example.com/issue/1480
13795,2025-06-12 07:30:28,Wana,Tiziouzou,Network is so slow today in Tiziouzou 😡 http://bit.ly/clvp3b
9151,2025-03-05 19:21:28,Djezzy,Bordj Bou Arreridj,internet so slooooow 😭 #Djezzy 😢
8833,2025-07-01 20:03:28,Ooredoo,Setif,  Lost connection mid-call with mom 😠 #sad  
12977,2025-05-30 14:13:28,Djezzy,Blidah,Bills are wrong again!! charged twice http://bit.ly/1u3ln8
13969,2025-01-04 14:50:28,Ooredoo,Blidah,La couverture est top ici dans Blidah 👍
6971,2024-10-19 08:23:28,Mobilis,Seteef,NO  SERVICE  SINCE  MORNING  MOBILIS??  HTTPS://T.CO/XYZ
22020,2025-03-08 17:59:29,Ooredoo,,App asks for permission every open 😒
7427,2025-05-05 20:12:28,Ooredoo,El-Oued,Signal lost when entering building near El-Oued
21473,2024-11-30 07:17:29,Ooredoo,Sidi Bel Abbes,VoLTE not working in Sidi Bel Abbes since 2 days
13972,2025-09-27 18:00:28,Wana,Oran, recharge failed!!  -- #billing
102,2025-02-22 11:46:28,Ooredoo,Bordj Bou Arreridj,why tf my data is gone? https://support.example.org/ticket/35579
10112,2025-06-26 15:16:28,Ooredoo,Blidah,تعريض الشبكة سيء في BLIDAH ☹️ 😂
8991,2025-06-18 02:28:28,Djezzy,Algiers,"support was helpful today, thanks Djezzy"
4925,2025-02-20 00:16:28,Mobilis,Boumerdes!,Trop  de  pubs  dans  l'app  😤 😢
4957,2025-03-23 00:46:28,Mobilis,Skikdaa,SMS failed to deliver multiple times https://support.example.org/ticket/74117
9206,2025-06-28 07:00:28,Mobilis,Sidi Bel Abbes,Test speed: 0.2 Mbps in Sidi Bel Abbes https://support.example.org/ticket/23965
6230,2025-08-10 11:52:28,Mobilis,Mila,مافهمتش علاش الباكيج خلصت؟ http://example.com/issue/8509
17252,2025-08-21 14:16:29,Djezzy,Mascara,<html>Error 500</html> app crash
9362,2025-07-08 17:09:28,Mobilis,Constantine,تعريض الشبكة سيء في CONSTANTINE ☹️
18828,2025-07-07 17:41:29,Wana,Tindouf,WHY AM I CHARGED FOR SMS I NEVER SENT?? HTTPS://SUPPORT.EXAMPLE.ORG/TICKET/60776
7999,2025-02-08 19:29:28,Wana,Blida,why am i charged for sms I never sent?? https://t.co/xyz
12412,2025-04-29 06:00:28,TelecomDZ,Batnaa,5G when?? https://t.co/xyz
8043,2025-04-05 14:41:28,TelecomDZ,Biskraa,Trop  de  pubs  dans  l'app  😤
17716,2025-05-07 23:48:29,Djezzy,,Signal ok but data speed low in Sidi Bel Abbes 
13960,2024-12-04 04:33:28,TelecomDZ,Sidi Bel Abbes ,Signal ok but data speed low in Sidi Bel Abbes 
3046,2024-11-16 17:31:28,Djezzy,Khenchella,App says update required but Play Store shows none http://example.com/issue/1948 🙌
13409,2025-03-09 23:55:28,Ooredoo,Jijel,Trop de pubs dans l'app 😤
1343,2024-10-23 07:31:28,Djezzy,Khenchela,SMS failed to deliver multiple times http://bit.ly/y4u79f
9207,2024-10-29 20:01:28,Wana,Algiers,STREAMING 144P ONLY IN ALGIERS 😭 HTTPS://T.CO/XYZ
18351,2025-06-04 10:54:29,Ooredoo,Blida,5G when?? https://t.co/xyz
1652,2024-11-10 21:19:28,TelecomDZ,Tlemceen,Customer support didn't answer my call. #support
752,2025-01-08 01:30:28,Ooredoo,Tizi Ouzou,App asks for permission every open 😒
17611,2025-06-22 21:39:29,Ooredoo,Annabba,The app keeps crashing 😩 please fix @support
18481,2025-04-04 14:58:29,Ooredoo,Mila,MY  SIM  NOT  ACTIVATED  AFTER  24H  HTTP://EXAMPLE.COM/ISSUE/2673
7616,2025-09-20 18:31:28,Djezzy,Boumerdes!,Test speed: 0.2 Mbps in Boumerdes! https://support.example.org/ticket/52548
7070,2025-03-18 04:35:28,TelecomDZ,Khenchela,"  support was helpful today, thanks TelecomDZ"
18011,2025-07-06 07:16:29,Mobilis,Khenchella,مافهمتش علاش الباكيج خلصت؟ http://bit.ly/jjrz19
6635,2024-11-22 05:04:28,Ooredoo,Bejaia,  مافهمتش علاش الباكيج خلصت؟ https://support.example.org/ticket/85927
22635,2025-05-30 07:30:29,Wana,Sidi Bel Abbes,Can't make calls since yesterday https://t.co/xyz #help
4670,2024-12-21 15:17:28,TelecomDZ,Algierrs,"App freeze, re-opened 10 times http://example.com/issue/280 😑"
8605,2025-03-20 19:58:28,Mobilis,M'Sila,SMS subscription charged me without consent https://support.example.org/ticket/69467
11918,2025-08-04 08:29:28,Mobilis,Khenchella,¿Por qué el internet está lento? http://example.com/issue/1575
11607,2025-05-27 05:22:28,Mobilis,Tipaza,SMS subscription charged me without consent http://example.com/issue/6915
17786,2024-11-08 10:49:29,Djezzy,Boumerdes,App says update required but Play Store shows none http://bit.ly/h2nw3q
11249,2025-05-09 02:31:28,Ooredoo,Biskra,Promos are good but network bad 😅
7372,2025-06-03 23:30:28,Wana,Ghardaya,"Working fine today, thumbs up Wana 👍"
18638,2025-01-14 01:52:29,Mobilis,El Bayadh,Ils ont coupé mon forfait sans prévenir 😡
20846,2025-01-16 20:44:29,Wana,Laghowat,La couverture est top ici dans Laghowat 👍
15497,2025-07-26 21:37:28,Djezzy,Tiziouzou,why does tethering fail? http://bit.ly/7aj3po
19253,2025-07-15 15:20:29,Djezzy,Tindouf,Streaming 144p only in Tindouf 😭 http://example.com/issue/7123
5299,2025-07-26 00:36:28,Ooredoo,Bejaia,I see 'network busy' message often in Bejaia
14594,2025-01-04 07:35:28,TelecomDZ,Tipaza,TelecomDZ please fix the network! #outage
14299,2025-03-21 20:32:28,Wana,Tlemceen,La couverture est top ici dans Tlemceen 👍
18036,2025-02-24 18:35:29,TelecomDZ,Tipaza,  Promo applied but billing still wrong http://example.com/issue/4115
20903,2025-06-26 14:47:29,Ooredoo,Mostaganemm,"Working fine today, thumbs up Ooredoo 👍  "
792,2025-05-19 05:52:28,Ooredoo,El Bayadh,"recharge failed, money gone!! contact@Ooredoo.com"
16446,2025-10-12 13:27:29,Wana,El Bayadh,تعريض الشبكة سيء في El Bayadh ☹️
12858,2024-10-21 03:06:28,Wana,Illizi,Excellent service by Wana! ❤️
19837,2025-06-09 13:10:29,Djezzy,,Coverage in Biskra is terrible... https://t.co/xyz
4632,2025-10-05 02:52:28,TelecomDZ,Biskraa,تعريض الشبكة سيء في Biskraa ☹️
4329,2025-08-10 00:18:28,TelecomDZ,Tizi Ouzou,Customer support didn't answer my call. #support
15274,2025-07-11 12:26:28,Djezzy,Seteef,random spam message http://spam.example.com
3819,2025-02-06 16:28:28,TelecomDZ,Illizi,"recharge failed, money gone!! contact@TelecomDZ.com"
1037,2025-10-19 08:14:28,TelecomDZ,Constntine,Network is so slow today in Constntine 😡 http://example.com/issue/9259
12042,2025-05-18 02:08:28,Mobilis,Mila,Loving the new offers 💯💯 visit http://bit.ly/rom97l
1774,2025-01-15 20:48:28,Mobilis,Ain Temouchent,Ils ont coupé mon forfait sans prévenir 😡
10878,2025-04-02 02:09:28,TelecomDZ,Tebessa,"Working fine today, thumbs up TelecomDZ 👍 💯"
6837,2025-06-28 21:03:28,TelecomDZ,Relizane,random spam message http://spam.example.com
21293,2025-03-20 06:50:29,Wana,El Oued,Can't make calls since yesterday https://t.co/xyz #help
3434,2025-06-12 00:00:28,TelecomDZ,,
9355,2025-09-24 07:43:28,TelecomDZ,Tipaza,why tf my data is gone? https://support.example.org/ticket/98978
22621,2025-06-27 21:57:29,Wana,Souk Ahras,Bills are wrong again!! charged twice http://example.com/issue/5052
19759,2025-03-29 22:09:29,TelecomDZ,El Oued,Signal ok but data speed low in El Oued
658,2025-06-09 23:42:28,Mobilis,Tipaza..,🔥🔥🔥 best promo ever!!!
10497,2025-07-27 15:08:28,Mobilis,Constntine,"  App freeze, re-opened 10 times http://example.com/issue/9212 😑"
10888,2025-08-13 05:53:28,TelecomDZ,Tizi Ouzou,"Working fine today, thumbs up TelecomDZ 👍"
11971,2024-11-06 08:09:28,Ooredoo,Boumerdes!,Bills are wrong again!! charged twice https://support.example.org/ticket/1810
10688,2025-06-28 14:41:28,Djezzy,El-Oued,<div>My  hotspot  disconnects  after  2  mins</div>
11646,2024-10-27 19:58:28,Ooredoo,Bordj Bou Arreridj,internet so slooooow 😭 #Djezzy
12287,2025-06-14 17:53:28,Mobilis,Skikdaa,Network is so slow today in Skikdaa 😡 http://bit.ly/56a0sj
2301,2024-12-03 09:40:28,Wana,,    Why  is  4G  not  working??  https://t.co/xyz
